pca_components,alpha,umap_n_components,umap_n_neighbors,min_cluster_size,min_samples,cluster_selection_method,n_clusters,n_outliers,outlier_pct,silhouette_global,min_cluster_silhouette,n_bad_clusters,n_weak_clusters,largest_cluster_pct,davies_bouldin,score,meets_all
50,0.4,20,20,40,40,eom,3,0,0.0,0.34384647011756897,0.3078924,0,0,93.50354609929077,0.5246654021201137,-2135.0354609929077,False
70,0.5,20,20,60,50,eom,2,126,3.5744680851063833,0.34904804825782776,0.32029086,0,0,90.95035460992908,0.6745475947623992,-2138.0141843971633,False
60,0.5,25,15,60,50,eom,2,131,3.7163120567375882,0.3695603311061859,0.34410554,0,0,91.23404255319149,0.646202621494478,-2138.0141843971633,False
60,0.3,25,15,50,50,eom,2,110,3.120567375886525,0.33320412039756775,0.2991458,0,0,90.04255319148936,0.7359163602454156,-2138.0141843971633,False
50,0.6,30,15,60,40,eom,2,119,3.375886524822695,0.3887549042701721,0.36166996,0,0,90.58156028368795,0.6639622736292202,-2138.2978723404253,False
70,0.5,25,20,60,50,eom,2,126,3.5744680851063833,0.3636525869369507,0.3371412,0,0,91.177304964539,0.656570707402139,-2140.2836879432625,False
70,0.5,30,10,60,50,eom,2,121,3.4326241134751774,0.3829362094402313,0.3565945,0,0,91.09219858156028,0.6450512751123563,-2142.2695035460993,False
50,0.5,30,20,50,50,eom,2,111,3.148936170212766,0.3558140695095062,0.32694316,0,0,91.09219858156028,0.6787290715617786,-2147.9432624113474,False
70,0.7,20,10,50,50,eom,2,248,7.035460992907801,0.0543394573032856,0.035595134,0,1,90.95035460992908,0.8643945295935658,-2151.6245975894917,False
70,0.3,20,15,50,50,eom,2,102,2.893617021276596,0.3601348102092743,0.3290535,0,0,91.0354609929078,0.6642917659440228,-2152.482269503546,False
70,0.7,30,15,60,50,eom,2,100,2.8368794326241136,0.31326064467430115,0.28048816,0,0,91.0354609929078,0.733173839874177,-2153.6170212765956,False
60,0.6,25,20,60,40,eom,2,99,2.8085106382978724,0.3615391254425049,0.33131114,0,0,91.09219858156028,0.6805327637457316,-2154.7517730496456,False
60,0.4,30,10,60,40,eom,2,87,2.4680851063829787,0.3971234858036041,0.36585182,0,0,90.46808510638297,0.6545254189698245,-2155.31914893617,False
60,0.4,30,10,60,50,eom,2,92,2.6099290780141846,0.3871634602546692,0.35692254,0,0,90.95035460992908,0.6486562004710513,-2157.3049645390074,False
60,0.3,25,10,60,50,eom,2,84,2.382978723404255,0.3992416560649872,0.36958238,0,0,90.8936170212766,0.6445357225691596,-2161.276595744681,False
50,0.3,30,15,60,40,eom,2,79,2.2411347517730498,0.3530747890472412,0.32027596,0,0,90.80851063829786,0.7105619773471181,-2163.2624113475176,False
60,0.3,20,10,50,40,eom,2,73,2.070921985815603,0.3971898555755615,0.36732653,0,0,90.80851063829786,0.668642727229277,-2166.6666666666665,False
60,0.5,30,10,50,50,eom,2,87,2.4680851063829787,0.38814276456832886,0.36116865,0,0,91.68794326241134,0.6447457094397638,-2167.5177304964536,False
70,0.7,25,10,60,50,eom,2,206,5.843971631205673,0.07826579362154007,0.060034145,0,1,92.1418439716312,0.8071895089660561,-2175.4061102814285,False
50,0.4,25,10,60,50,eom,2,67,1.900709219858156,0.38504427671432495,0.35503644,0,0,91.46099290780143,0.6621411920773581,-2176.595744680851,False
60,0.3,25,15,60,50,eom,2,73,2.070921985815603,0.34387218952178955,0.31321508,0,0,92.0,0.6868155909734517,-2178.581560283688,False
70,0.6,25,15,50,40,eom,2,68,1.929078014184397,0.38093486428260803,0.3521199,0,0,91.94326241134752,0.655501207749238,-2180.8510638297876,False
60,0.5,25,15,60,40,eom,2,44,1.24822695035461,0.32523655891418457,0.29576594,0,0,90.7517730496454,0.8701904672856247,-2182.553191489362,False
70,0.6,25,15,60,40,eom,2,65,1.8439716312056738,0.36332404613494873,0.33471233,0,0,92.02836879432624,0.6946170627985486,-2183.404255319149,False
50,0.6,30,10,60,50,eom,2,64,1.8156028368794326,0.37561532855033875,0.34655458,0,0,92.02836879432624,0.6652661324156219,-2183.971631205674,False
70,0.5,20,10,60,50,eom,2,68,1.929078014184397,0.3853023946285248,0.35785928,0,0,92.31205673758865,0.6435994065513613,-2184.5390070921985,False
70,0.4,20,20,60,50,eom,2,68,1.929078014184397,0.3424871265888214,0.31376863,0,0,92.48226950354609,0.6858351529547263,-2186.241134751773,False
50,0.4,25,15,60,50,eom,2,62,1.7588652482269502,0.35474300384521484,0.32469803,0,0,92.22695035460993,0.6767923511106402,-2187.0921985815603,False
70,0.6,20,20,60,40,eom,2,59,1.6737588652482271,0.36568784713745117,0.33713928,0,0,92.25531914893617,0.6835328587813464,-2189.078014184397,False
70,0.3,30,10,50,40,eom,2,44,1.24822695035461,0.37993156909942627,0.349363,0,0,91.5177304964539,0.6921790200967902,-2190.2127659574467,False
70,0.3,25,10,60,50,eom,2,44,1.24822695035461,0.3851543962955475,0.3536149,0,0,91.71631205673759,0.6682968149026325,-2192.198581560284,False
60,0.3,20,10,60,50,eom,2,44,1.24822695035461,0.3856072723865509,0.35419446,0,0,91.71631205673759,0.6673078748217831,-2192.198581560284,False
50,0.4,20,10,60,50,eom,2,44,1.24822695035461,0.38480108976364136,0.3541854,0,0,91.82978723404254,0.6699731425453196,-2193.333333333333,False
60,0.3,20,15,60,50,eom,2,44,1.24822695035461,0.3357442021369934,0.3019737,0,0,91.88652482269504,0.7294183651429459,-2193.900709219858,False
50,0.4,30,10,60,50,eom,2,44,1.24822695035461,0.4010743796825409,0.37176695,0,0,91.97163120567376,0.6441043772585662,-2194.751773049645,False
60,0.5,20,20,50,40,eom,2,59,1.6737588652482271,0.3427700698375702,0.31431773,0,0,92.822695035461,0.6827164230093595,-2194.7517730496456,False
50,0.7,20,15,60,30,eom,2,208,5.900709219858156,0.03438735753297806,0.015227536,0,1,92.05673758865248,0.906416638467297,-2195.3595127228728,False
50,0.4,25,10,60,40,eom,2,44,1.24822695035461,0.38987505435943604,0.36000976,0,0,92.11347517730496,0.652262382100387,-2196.1702127659573,False
70,0.6,30,20,50,40,eom,2,50,1.4184397163120568,0.36236971616744995,0.33380306,0,0,92.53900709219857,0.6833752438925672,-2197.0212765957444,False
60,0.3,25,10,50,50,eom,2,44,1.24822695035461,0.38138875365257263,0.35078278,0,0,92.22695035460993,0.6496511485293747,-2197.304964539007,False
70,0.4,25,10,60,50,eom,2,44,1.24822695035461,0.3813835680484772,0.35100695,0,0,92.22695035460993,0.6535558887035188,-2197.304964539007,False
60,0.4,20,10,50,50,eom,2,44,1.24822695035461,0.3829493224620819,0.35316542,0,0,92.25531914893617,0.658832118617875,-2197.5886524822695,False
50,0.4,20,10,50,50,eom,2,44,1.24822695035461,0.3787599802017212,0.34888378,0,0,92.31205673758865,0.6605690189313416,-2198.156028368794,False
60,0.7,25,15,60,50,eom,2,44,1.24822695035461,0.34769660234451294,0.31653884,0,0,92.39716312056737,0.6914179890598345,-2199.0070921985816,False
70,0.4,25,20,60,40,eom,2,55,1.5602836879432624,0.3600122332572937,0.33244765,0,0,93.1063829787234,0.6440165664701831,-2199.8581560283687,False
70,0.3,25,15,60,50,eom,2,44,1.24822695035461,0.3566925525665283,0.32677212,0,0,92.56737588652483,0.6848779530234804,-2200.709219858156,False
60,0.3,30,15,60,50,eom,2,44,1.24822695035461,0.3524642586708069,0.32180983,0,0,92.56737588652483,0.6847780755762514,-2200.709219858156,False
70,0.3,25,20,60,50,eom,2,44,1.24822695035461,0.33831918239593506,0.3075409,0,0,92.56737588652483,0.7066916226445746,-2200.709219858156,False
50,0.6,25,15,50,40,eom,2,44,1.24822695035461,0.37215137481689453,0.3437538,0,0,92.59574468085107,0.6805002971247098,-2200.9929078014184,False
60,0.6,20,15,50,40,eom,2,44,1.24822695035461,0.3555918335914612,0.32691717,0,0,92.62411347517731,0.7040822915450416,-2201.276595744681,False
60,0.3,20,20,50,50,eom,2,44,1.24822695035461,0.33700352907180786,0.30700418,0,0,92.85106382978724,0.6987367811969726,-2203.54609929078,False
60,0.3,20,20,60,50,eom,2,44,1.24822695035461,0.32129260897636414,0.29014742,0,0,92.90780141843972,0.7129743555776318,-2204.1134751773047,False
60,0.7,25,10,60,50,eom,2,140,3.9716312056737593,0.07073293626308441,0.052511062,0,1,93.98581560283688,0.8542806221079718,-2235.059063783351,False
60,0.7,25,10,50,50,eom,2,103,2.9219858156028367,0.06745991855859756,0.049465913,0,1,95.0354609929078,0.8561651948957146,-2268.1849343377226,False
60,0.7,20,10,40,40,eom,2,0,0.0,0.7113516926765442,0.70782006,0,0,98.72340425531915,0.22914617693251427,-2287.2340425531916,False
70,0.7,30,15,30,20,eom,2,0,0.0,0.7301536202430725,0.7268961,0,0,98.75177304964538,0.2101634232920949,-2287.5177304964536,False
70,0.7,30,15,30,30,eom,2,0,0.0,0.7464956045150757,0.7434498,0,0,98.75177304964538,0.1986241837182569,-2287.5177304964536,False
60,0.6,25,10,40,40,eom,2,0,0.0,0.7085991501808167,0.7051063,0,0,98.75177304964538,0.23135839277885753,-2287.5177304964536,False
60,0.6,25,10,40,30,eom,2,0,0.0,0.7381629943847656,0.73501265,0,0,98.75177304964538,0.20719852195378757,-2287.5177304964536,False
70,0.7,30,15,40,40,eom,2,0,0.0,0.7586514949798584,0.75572056,0,0,98.75177304964538,0.18707580124909806,-2287.5177304964536,False
60,0.6,25,10,30,30,eom,2,0,0.0,0.7311544418334961,0.727955,0,0,98.75177304964538,0.21541228147108163,-2287.5177304964536,False
60,0.5,20,15,40,30,eom,2,0,0.0,0.7282872796058655,0.7250114,0,0,98.75177304964538,0.21503359424847765,-2287.5177304964536,False
60,0.6,25,10,40,20,eom,2,0,0.0,0.7304347157478333,0.7272226,0,0,98.75177304964538,0.21577451188746533,-2287.5177304964536,False
70,0.7,30,15,40,20,eom,2,0,0.0,0.7439486384391785,0.7408666,0,0,98.75177304964538,0.20050390511079255,-2287.5177304964536,False
50,0.4,20,20,40,20,eom,2,0,0.0,0.7116385698318481,0.70814794,0,0,98.75177304964538,0.22711970225352807,-2287.5177304964536,False
60,0.3,30,20,40,30,eom,2,0,0.0,0.7112753987312317,0.70774746,0,0,98.75177304964538,0.22713424421486084,-2287.5177304964536,False
70,0.7,30,15,40,30,eom,2,0,0.0,0.7364113330841064,0.7332582,0,0,98.75177304964538,0.207229012461616,-2287.5177304964536,False
60,0.3,30,20,40,40,eom,2,0,0.0,0.7094806432723999,0.7059447,0,0,98.75177304964538,0.22822929835752795,-2287.5177304964536,False
50,0.4,20,20,40,30,eom,2,0,0.0,0.7213146686553955,0.71794754,0,0,98.75177304964538,0.220077698444385,-2287.5177304964536,False
70,0.6,25,20,40,30,eom,2,0,0.0,0.7211952805519104,0.71784216,0,0,98.75177304964538,0.21617837652007538,-2287.5177304964536,False
70,0.6,25,20,30,20,eom,2,0,0.0,0.7118148803710938,0.7083554,0,0,98.75177304964538,0.22419036813246448,-2287.5177304964536,False
60,0.4,20,10,30,30,eom,2,0,0.0,0.7051671743392944,0.701618,0,0,98.75177304964538,0.23667081888149638,-2287.5177304964536,False
60,0.4,20,10,40,30,eom,2,0,0.0,0.7006708383560181,0.69708437,0,0,98.75177304964538,0.2412211203795962,-2287.5177304964536,False
70,0.7,30,10,40,20,eom,2,0,0.0,0.7316415309906006,0.72842526,0,0,98.75177304964538,0.21248787866280203,-2287.5177304964536,False
70,0.7,30,10,40,30,eom,2,0,0.0,0.7405057549476624,0.7373873,0,0,98.75177304964538,0.2043079755103154,-2287.5177304964536,False
70,0.6,30,10,30,20,eom,2,0,0.0,0.7055626511573792,0.70205796,0,0,98.75177304964538,0.23593776223209253,-2287.5177304964536,False
60,0.5,20,20,30,30,eom,2,0,0.0,0.7239780426025391,0.7206407,0,0,98.75177304964538,0.21561672155702402,-2287.5177304964536,False
70,0.7,30,10,40,40,eom,2,0,0.0,0.7293755412101746,0.7261358,0,0,98.75177304964538,0.21427407539971233,-2287.5177304964536,False
60,0.5,20,20,30,20,eom,2,0,0.0,0.7233531475067139,0.7200078,0,0,98.75177304964538,0.21653533408678513,-2287.5177304964536,False
60,0.6,20,20,30,20,eom,2,0,0.0,0.7457727789878845,0.74270314,0,0,98.75177304964538,0.19807366282904357,-2287.5177304964536,False
50,0.3,20,20,40,40,eom,2,0,0.0,0.6919025778770447,0.68817735,0,0,98.75177304964538,0.24400345936880655,-2287.5177304964536,False
60,0.6,20,20,30,30,eom,2,0,0.0,0.6919224858283997,0.68820894,0,0,98.75177304964538,0.23702982725627872,-2287.5177304964536,False
60,0.4,30,15,40,20,eom,2,0,0.0,0.7246922254562378,0.7213767,0,0,98.75177304964538,0.21921348370936808,-2287.5177304964536,False
60,0.6,20,20,40,20,eom,2,0,0.0,0.7076332569122314,0.70411354,0,0,98.75177304964538,0.22736168048182093,-2287.5177304964536,False
60,0.4,20,10,40,20,eom,2,0,0.0,0.7110764384269714,0.70757866,0,0,98.75177304964538,0.22952345108979275,-2287.5177304964536,False
60,0.6,20,20,40,30,eom,2,0,0.0,0.7260818481445312,0.72276413,0,0,98.75177304964538,0.21150732450265758,-2287.5177304964536,False
50,0.3,20,20,40,30,eom,2,0,0.0,0.7148261666297913,0.7113773,0,0,98.75177304964538,0.2252976693245477,-2287.5177304964536,False
60,0.6,25,10,30,20,eom,2,0,0.0,0.7314878106117249,0.72828406,0,0,98.75177304964538,0.21466460415629,-2287.5177304964536,False
60,0.6,20,20,40,40,eom,2,0,0.0,0.7038617134094238,0.70027906,0,0,98.75177304964538,0.22945658725405724,-2287.5177304964536,False
50,0.4,20,20,30,20,eom,2,0,0.0,0.7218198776245117,0.71842617,0,0,98.75177304964538,0.21629702782852178,-2287.5177304964536,False
60,0.4,20,10,30,20,eom,2,0,0.0,0.7068577408790588,0.70333374,0,0,98.75177304964538,0.23558822215056077,-2287.5177304964536,False
50,0.4,20,20,30,30,eom,2,0,0.0,0.7086922526359558,0.7051662,0,0,98.75177304964538,0.22863392593173226,-2287.5177304964536,False
60,0.4,30,15,40,30,eom,2,0,0.0,0.7230544686317444,0.7197424,0,0,98.75177304964538,0.2220394062572585,-2287.5177304964536,False
70,0.6,25,20,40,40,eom,2,0,0.0,0.7207525968551636,0.7173995,0,0,98.75177304964538,0.21783311500701638,-2287.5177304964536,False
50,0.3,20,20,40,20,eom,2,0,0.0,0.7052748203277588,0.7017122,0,0,98.75177304964538,0.23193117790939188,-2287.5177304964536,False
60,0.3,30,20,40,20,eom,2,0,0.0,0.7201152443885803,0.71672016,0,0,98.75177304964538,0.22028085423073035,-2287.5177304964536,False
60,0.4,30,15,40,40,eom,2,0,0.0,0.7226210832595825,0.7192753,0,0,98.75177304964538,0.220947344823833,-2287.5177304964536,False
50,0.3,20,20,30,30,eom,2,0,0.0,0.7094510197639465,0.7059188,0,0,98.75177304964538,0.2270952583404253,-2287.5177304964536,False
70,0.6,25,20,40,20,eom,2,0,0.0,0.6854280233383179,0.6816253,0,0,98.75177304964538,0.24096118248116394,-2287.5177304964536,False
50,0.3,20,20,30,20,eom,2,0,0.0,0.6970060467720032,0.69331396,0,0,98.75177304964538,0.2373657134349867,-2287.5177304964536,False
70,0.6,25,20,30,30,eom,2,0,0.0,0.7088051438331604,0.70529383,0,0,98.75177304964538,0.2258935988562456,-2287.5177304964536,False
60,0.5,20,15,40,40,eom,2,0,0.0,0.7200565934181213,0.7166917,0,0,98.75177304964538,0.2218748390015512,-2287.5177304964536,False
60,0.5,20,15,40,20,eom,2,0,0.0,0.7325402498245239,0.72930425,0,0,98.75177304964538,0.21053279121470084,-2287.5177304964536,False
60,0.6,25,15,30,20,eom,2,0,0.0,0.7469969391822815,0.74396664,0,0,98.75177304964538,0.1994689562531966,-2287.5177304964536,False
60,0.3,30,20,30,30,eom,2,0,0.0,0.6933613419532776,0.689646,0,0,98.75177304964538,0.24244963829522584,-2287.5177304964536,False
60,0.5,20,10,40,30,eom,2,0,0.0,0.7184963822364807,0.7151212,0,0,98.75177304964538,0.22543299922602622,-2287.5177304964536,False
50,0.3,20,10,40,40,eom,2,0,0.0,0.6847707629203796,0.680995,0,0,98.75177304964538,0.2559949155849816,-2287.5177304964536,False
60,0.5,20,10,40,20,eom,2,0,0.0,0.7145304679870605,0.7111137,0,0,98.75177304964538,0.22859285943396473,-2287.5177304964536,False
50,0.4,25,15,40,20,eom,2,0,0.0,0.7239357829093933,0.7205915,0,0,98.75177304964538,0.21836878593748,-2287.5177304964536,False
50,0.4,25,15,30,30,eom,2,0,0.0,0.7125762104988098,0.7091018,0,0,98.75177304964538,0.22872149435063605,-2287.5177304964536,False
50,0.4,25,15,30,20,eom,2,0,0.0,0.7326151132583618,0.72938895,0,0,98.75177304964538,0.21226413150038598,-2287.5177304964536,False
60,0.6,25,20,40,40,eom,2,0,0.0,0.7237410545349121,0.72041166,0,0,98.75177304964538,0.2148902782209723,-2287.5177304964536,False
60,0.6,25,20,40,30,eom,2,0,0.0,0.7033203840255737,0.6997309,0,0,98.75177304964538,0.2296155015111122,-2287.5177304964536,False
60,0.6,25,20,40,20,eom,2,0,0.0,0.7160171270370483,0.71257436,0,0,98.75177304964538,0.21918237496126977,-2287.5177304964536,False
60,0.5,20,15,30,30,eom,2,0,0.0,0.7241924405097961,0.7208598,0,0,98.75177304964538,0.21729988978272638,-2287.5177304964536,False
60,0.6,25,20,30,30,eom,2,0,0.0,0.714769184589386,0.71133316,0,0,98.75177304964538,0.22099186936163967,-2287.5177304964536,False
60,0.5,20,10,40,40,eom,2,0,0.0,0.7172374129295349,0.71385455,0,0,98.75177304964538,0.22709635312080287,-2287.5177304964536,False
60,0.6,25,20,30,20,eom,2,0,0.0,0.6995517611503601,0.69592613,0,0,98.75177304964538,0.23108852622095635,-2287.5177304964536,False
70,0.7,30,20,40,40,eom,2,0,0.0,0.7132497429847717,0.70980257,0,0,98.75177304964538,0.22289208024152748,-2287.5177304964536,False
70,0.7,30,20,40,30,eom,2,0,0.0,0.6876463294029236,0.68385804,0,0,98.75177304964538,0.2375627991414285,-2287.5177304964536,False
70,0.7,30,20,40,20,eom,2,0,0.0,0.7181211113929749,0.71474695,0,0,98.75177304964538,0.21911548335104633,-2287.5177304964536,False
60,0.4,30,20,40,40,eom,2,0,0.0,0.725534975528717,0.7222108,0,0,98.75177304964538,0.21649168323317833,-2287.5177304964536,False
70,0.6,20,20,40,40,eom,2,0,0.0,0.7290315628051758,0.72574085,0,0,98.75177304964538,0.2095899210521347,-2287.5177304964536,False
60,0.5,20,10,30,30,eom,2,0,0.0,0.7109277248382568,0.7074892,0,0,98.75177304964538,0.23349284807960588,-2287.5177304964536,False
70,0.6,20,20,40,30,eom,2,0,0.0,0.6988939046859741,0.6952519,0,0,98.75177304964538,0.23190791731850166,-2287.5177304964536,False
70,0.6,20,20,40,20,eom,2,0,0.0,0.7156537175178528,0.7122197,0,0,98.75177304964538,0.22131310606613844,-2287.5177304964536,False
60,0.3,30,10,40,20,eom,2,0,0.0,0.7007913589477539,0.6972056,0,0,98.75177304964538,0.2414412121339046,-2287.5177304964536,False
50,0.3,20,10,30,30,eom,2,0,0.0,0.6955838799476624,0.6919188,0,0,98.75177304964538,0.24460466668573339,-2287.5177304964536,False
60,0.5,20,10,30,20,eom,2,0,0.0,0.716457724571228,0.7130557,0,0,98.75177304964538,0.2267899858903787,-2287.5177304964536,False
60,0.6,30,10,40,30,eom,2,0,0.0,0.7275949120521545,0.7243457,0,0,98.75177304964538,0.21739842977232293,-2287.5177304964536,False
50,0.4,25,15,40,40,eom,2,0,0.0,0.7188597321510315,0.71543556,0,0,98.75177304964538,0.22131141079551114,-2287.5177304964536,False
60,0.3,30,10,40,30,eom,2,0,0.0,0.7052047848701477,0.7016476,0,0,98.75177304964538,0.2359825232624402,-2287.5177304964536,False
50,0.4,25,15,40,30,eom,2,0,0.0,0.7137472033500671,0.7102711,0,0,98.75177304964538,0.22678479873917715,-2287.5177304964536,False
60,0.6,30,10,40,20,eom,2,0,0.0,0.7345616817474365,0.731368,0,0,98.75177304964538,0.21026463003629492,-2287.5177304964536,False
60,0.3,30,10,40,40,eom,2,0,0.0,0.6933813095092773,0.6896999,0,0,98.75177304964538,0.24706054103719927,-2287.5177304964536,False
50,0.3,20,10,40,20,eom,2,0,0.0,0.6946420669555664,0.6909524,0,0,98.75177304964538,0.24479176556327906,-2287.5177304964536,False
60,0.6,30,10,30,30,eom,2,0,0.0,0.7244094014167786,0.7211245,0,0,98.75177304964538,0.22023848422850184,-2287.5177304964536,False
70,0.6,20,20,30,20,eom,2,0,0.0,0.7043368816375732,0.7007711,0,0,98.75177304964538,0.22919052463809156,-2287.5177304964536,False
60,0.6,30,10,30,20,eom,2,0,0.0,0.7195977568626404,0.7162487,0,0,98.75177304964538,0.22460212750380426,-2287.5177304964536,False
70,0.6,20,20,30,30,eom,2,0,0.0,0.6937815546989441,0.6900804,0,0,98.75177304964538,0.23694586515458937,-2287.5177304964536,False
50,0.3,20,10,40,30,eom,2,0,0.0,0.7118784189224243,0.7083969,0,0,98.75177304964538,0.23046507841575056,-2287.5177304964536,False
70,0.7,30,20,30,30,eom,2,0,0.0,0.6691837310791016,0.6651757,0,0,98.75177304964538,0.2512918006021232,-2287.5177304964536,False
70,0.7,30,20,30,20,eom,2,0,0.0,0.7095497250556946,0.7060512,0,0,98.75177304964538,0.22270701569931975,-2287.5177304964536,False
70,0.6,25,10,30,20,eom,2,0,0.0,0.7237516641616821,0.7204358,0,0,98.75177304964538,0.21920974497408416,-2287.5177304964536,False
